,Name,Price,Discount,Amount,Category ID,Item ID,Shop ID
1279,Kỷ tử hữu cơ C'LaVie 170g (34g x 5 gói) - Kỷ tử đỏ,37.800,-23%,"2,1k",100629,23372025288,401109871
1280,Combo 3 sốt muối kim chi cay dịu O'food 180g / gói tặng 1 hộp nhựa cao cấp 2L,99.000,-8%,"3,9k",100629,18578348905,380225859
1281,"Mắm nêm pha sẵn cao cấp Làng Chài Xưa, nguyên liệu tươi, thơm ngon đặc biệt, chai thủy tinh 300g",65.000,-28%,"2,5k",100629,12719195230,184201685
1282,Set nguyên liệu CHOCOLATE BARK THE GARDEN làm 120 viên thành phẩm,120.000,None,"2,7k",100629,20193152870,55718056
1283,"Hộp 30 Túi Trà Dưỡng Nhan Mix 7 Vị Siêu Thị Thiên Nhiên, Giảm Cân, Giữ Dáng, Đẹp Da",119.000,-30%,"3,7k",100629,8404811981,293269030
1284,"Trà Cà Gai Leo Túi Lọc - Siêu Thị Thiên Nhiên mát gan, thanh lọc cơ thể Hộp 30 túi",39.500,-50%,"10,2k",100629,21922761735,293269030
1285,Chuối Sấy Dẻo Tự Nhiên Không Đường we'natur 150g,26.200,None,"1,2k",100629,14721498393,263600443
1286,"Bột Cacao LÚAVE 500g (Bột Ca cao hương vị đắng béo tự nhiên, đậm đà, có thể dùng pha chế nhiều thức uống)",78.000,None,"12,5k",100629,4744744159,226799457
1287,"Thùng Sữa Bột Pha Sẵn Nutifood GrowPLUS+ Suy Dinh Dưỡng - Tăng Cân, Tăng Chiều Cao (48 Hộp x 110ml)",435.000,-6%,"7,1k",100632,18870438845,915815268
1288,Mật ong nguyên chất hoa cà phê Beemo,59.000,-33%,"32,2k",100629,7422918112,235623639
1289,Cà phê Trung Nguyên Legend Classic Túi 50 sachets,133.000,-13%,"8,4k",100629,13469247884,195688286
1290,[GRO GIFT] Thú Bông Biến Hình Coca-Cola Sale 3.3 Coca-Cola Official Store,500.000,None,350,100629,25254402015,111656812
1291,Thùng 48 hộp sữa hạt óc chó TH True Nut 180ml (180ml x 48),589.110,None,"2,8k",100629,15535649002,626294568
1292,Canh Riêu Tôm Ăn Liền I-Soup 42g (túi 06 viên)- Viên Súp Sấy Thăng Hoa,68.000,None,"2,9k",100629,22556446694,242086808
1293,Trung Nguyên Legend - Cà phê rang xay I (Khát vọng) - Bịch 500gr,69.000,-7%,"6,8k",100629,6005909178,195688286
1294,Set bánh bông tuyết hoàng kim Bếp Của Mẹ Onici nguyên liệu nấu thượng hạng 40 viên,139.000,-30%,"3,7k",100629,24603472380,278100765
1295,Cà phê Chế phin 1 - Trung Nguyên Legend - Bịch 500gr,101.000,-8%,"4,5k",100629,3805988230,195688286
1296,Gia Vị Barona 80g ướp ngon chuẩn vị (Khi mua từ 20 gói bất kì tặng 1 túi gia vị),12.416,-3%,"49,1k",100629,8307122806,120628427
1297,Nước uống tăng cường sức khỏe Lado Boost UP Ladopharma (C/240ml),24.000,None,654,100629,23424497318,230711180
1298,Giấm Táo Hữu Cơ BRAGG ORGANIC APPLE CIDER VINEGAR,289.000,-4%,"5,6k",100629,23785052689,994299838
1299,Cháo tươi Deli Sài Gòn Food các vị 240g,15.000,-9%,28k,100629,19214647240,75063036
1300,Mứt Trái Cây Có Xác Làm Nhân Bánh - Uni Fresh - Xô 950gr,79.000,None,"3,8k",100629,17763142570,690778032
1301,Giấm táo hữu cơ Bragg 946ml - Hàng nhập khẩu,269.000,-27%,"6,8k",100629,14992753421,401109871
1302,"Bánh gạo lứt ăn kiêng GUfoods (510g/300g/40g) - Các vị Yến mạch, Cỏ ngọt, Nguyên bản, Huyền mễ, Hạt chia hữu, Diêm mạch",29.900,-50%,"28,6k",100629,7290646568,31267939
1303,Trà Lài Cầu Đất Dalat Farm - Túi 150Gr,57.000,-5%,"17,3k",100629,4136333796,267667279
1304,Xoài Sấy Dẻo Ngon Viettin Mart 500G,104.500,-30%,"9,8k",100629,2406685958,74670232
1305,"Bột Đá Xay Frappe FR33 LÚAVE 1kg (Bột Frappe, Bột mix chống tách lớp, phân tầng)",125.673,None,7k,100629,3644848563,226799457
1306,Xoài Sấy Muối Ớt we'natur 300g,102.500,None,337,100629,24353980725,263600443
1307,Giấm Táo Hữu Cơ BARNES Organic Apple Cider Vinegar 500ml Giấm táo Barnes,169.000,-18%,"2,3k",100629,23242116426,994299838
1308,Combo 3 gói sốt muối kim chi O'food 180g / gói tặng 1 hộp nhựa cao cấp 2L,96.000,-11%,"35,7k",100629,14766408643,380225859
1309,Trà dưỡng nhan đông trùng hạ thảo Quê Việt - Hộp 150G (10g x 15 túi),149.000,-35%,255,100629,25908861188,75634049
1310,Hộp chè dưỡng nhan 15 nguyên liệu thượng hạng Bếp Của Mẹ ONICI 700gr,135.000,-18%,"4,4k",100629,23075752054,278100765
1311,"Muối hồng TAIKOMI xuất xứ Himalaya chuyên dùng sơ chế món ăn, nguyên hạt và xay nhuyễn 100g/250g/500g/1000g-Tặng 100g",16.875,-55%,"5,8k",100629,21052627049,689874919
1312,"Gạo Lứt Đen Việt Thái Organic 100% Hữu Cơ, Ăn Kiêng Eat Clean Thực Dưỡng 1KG Ngon Loại 1",39.000,-46%,"7,9k",100629,20651243279,786698656
1313,Xoài Sấy Dẻo Muối Ớt Viettin Mart 500G,106.000,-24%,"2,4k",100629,16262072211,74670232
1314,1 Hũ 500gram Trà Gừng Gió Bếp Rừng,115.000,-50%,"4,6k",100629,21368208821,71929879
1315,Hạt dinh dưỡng ONFOD cho bé ăn dặm làm sữa hạt ngũ cốc giảm cân granola yến mạch hạt điều macca chia 100g,27.000,-41%,"5,8k",100629,21984194216,358413074
1316,Mật Ong Hoa Cà Phê Viettin Mart 1 Lít,64.700,-19%,"4,6k",100629,15316543790,74670232
1317,Muối ớt chanh Nha Trang DH Foods gia vị nước sốt chấm hải sản đồ nướng 120/200gr - DHSCH05,18.235,-34%,"6,3k",100629,15221414402,630225147
1318,Sữa bột pha sẵn YOKOGOLD - Thùng 48 hộp 110ml,416.486,-12%,"1,2k",100632,22240813804,975865932
1319,Cà phê hòa tan Cà Phê Sữa Đá - Trung Nguyên Legend - Hộp 9 gói x 25gr,74.000,-9%,"10,8k",100629,4405935125,195688286
1320,"Thùng 48 hộp DALATTE 110ml SỮA TƯƠI NGUYÊN BẢN tiệt trùng - Ít đường - 48 hộp - Giữ trọn nguyên bản, trao trọn tốt lành",276.000,-9%,"7,3k",100629,22428584300,961699980
1321,Trà Đông Trùng Hạ Thảo hộp 30 Túi Lọc x 3Gram Siêu Thị Thiên Nhiên,39.500,-50%,"5,4k",100629,17493537741,293269030
1322,"Tổ Yến Chưng Sẵn - Hộp Quà 10 Hũ - 30% hũ 70ml - Đủ vị Thành Tâm Yến - Khánh Hòa - Quà Sinh Nhật, Quà Tặng 8/3",535.000,None,"6,4k",100629,20029500282,86016528
1323,Hạt Nêm Cho Bé Ăn Dặm Không Bột Ngot Enzy Food 110g,50.000,None,"5,4k",100629,20137107154,94779008
1324,Thùng Sữa Bột Pha Sẵn GrowPLUS+ Sữa Non Tăng Đề Kháng 180ml (48 Hộp x 180ml),755.000,-29%,"3,5k",100632,18173283003,915815268
1325,Sữa Bột HIUP Tăng Chiều Cao và Tăng Cân Cho Trẻ Từ 2 Đến 15 Tuổi (Combo Mua 4 Tặng 2 Hiup + 1 HiupD3K2),3.560.000,-24%,959,100629,16912169437,696785222
1326,Yến mạch cán mỏng hữu cơ Markal 500g Pháp,85.500,-22%,2k,100629,9336971153,401109871
1327,Rong biển tách muối/ ăn liền hữu cơ cho bé Hàn Quốc Alvins,105.000,-20%,"2,6k",100629,10803003518,401109871
1328,Tinh bột nghệ nguyên chất Beemo,69.000,-34%,"26,6k",100629,4154413645,235623639
1329,"Trà hà thủ ô túi lọc Langfarm x Thái Bảo - Giúp xanh tóc, dưỡng huyết, nhuận tràng (Thảo mộc tự nhiên)",68.000,None,"3,4k",100629,13460507249,445399670
1330,"Set Nguyên Liệu Làm Kẹo Nougat THE GARDEN, Kẹo Hạnh Phúc 15 Nguyên Liệu thành phẩm 60 viên",109.000,-44%,"8,8k",100629,22218060876,55718056
1331,Bột Cần Tây Nguyên Chất Dalahouse 60g nguyên chất sấy lạnh,126.000,-32%,"18,6k",100629,5439984137,141192462
1332,"Hạt Chia Đen Úc Organic Nutgreen  Chứa Nhiều Omega 3 Và Dưỡng Chất Giúp Giảm Cân, Giải Độc Cơ Thể Date Mới",50.000,-50%,"3,4k",100629,22025540209,895849343
1333,Trà Cà Gai Leo Xạ Đen giải độc gan ngừa ung thư hộp 60 túi lọc thương hiệu Quà 3 Miền,75.000,-38%,"2,5k",100629,20114911255,425157525
1334,"Trà Đinh Lăng Tâm Sen Lạc Tiên Chè Vằng Hoa Vàng Giúp Ngủ Ngon,Giảm Tiền Đình,Tăng Cường Tuần Hoàn Não",75.000,-23%,"1,9k",100629,24152487243,906802252
1335,"Trà atiso túi lọc Langfarm x Thái Bảo - Giúp mát gan, thanh lọc cơ thể, đẹp da (Thảo mộc tự nhiên)",69.000,None,"21,2k",100629,8455984037,445399670
1336,Cà phê sữa đá hòa tan The Coffee House (25 gói x 22g),106.000,-24%,"22,8k",100629,12528968587,102102890
1337,Cà phê hòa tan kết hợp cà phê rang xay Nescafé Red Cup hũ 200g,169.000,-28%,"4,9k",100629,12043790870,108166524
1338,"Bột Matcha Nguyên Chất Hữu Cơ COZY 200G Dùng Trong Pha Chế, Làm Bánh Và Làm Đẹp Da, Thơm Vị Trà Xanh Thiên Nhiên",135.000,-18%,911,100629,23651214996,268452626
1339,Thùng 24 hộp Sữa Bột Pha Sẵn Nutifood Sweden GrowPLUS+ Cao lớn vượt trội hộp 110 ml,350.000,-5%,547,100632,18586890359,915815268
1340,Bột Ngũ Cốc Gạo Lứt Huyết Rồng Canxi VIỆT ĐÀI Thơm Ngon Giúp Thanh Lọc Cơ Thể Túi 600g,60.000,-13%,"7,8k",100629,5707496781,200752454
1341,[SIÊU NGON VỊ MỚI] Hạt Hạnh nhân tẩm Vị HBAF Hàn Quốc Nhiều Vị 120g và 40g,39.000,-30%,"4,3k",100629,16092446649,216224090
1342,Combo 80 trà an thần ngủ ngon gồm trà gạo lứt đậu đen và trà lạc tiên túi lọc,60.000,-34%,"1,8k",100629,25252205368,317428602
1343,"Bông atisô sấy khô Langfarm - Giúp mát gan, thanh lọc cơ thể, đẹp da (Hàng loại 1)",252.000,None,"11,7k",100629,14309446161,445399670
1344,"Trà Đen Hoa Trân Số 9 0.5kg - Trà đen pha trà sữa, trà tắc, trà trái cây,...",66.764,None,"17,4k",100629,4845271645,226799457
1345,[Độc quyền Online] Thùng 24 lon trà lên men Star Kombucha mix 4 vị (250ml/lon),699.000,-17%,"2,6k",100629,21282899790,218106617
1346,"Bột Milk Foam Phô Mai LÚAVE 500G - Pha Chế Váng Sữa Kem Cheese, Kết Hợp Với Trà Sữa, Trà Trái Cây, Cà Phê,...",115.855,None,"11,9k",100629,7844768704,226799457
1347,"Muối hồng Vipep xuất xứ Himalaya chuyên dùng sơ chế món ăn, nguyên hạt và xay nhuyễn 120g/200g/250g/500g/1100g",24.000,None,"22,2k",100629,7417467318,227609299
1348,[GIÁ CỰC SỐC] Trà Trái Cây Túi Lọc Pyramid Cozy Vị Hoa Quả HSD 16.11.2024 - Phiên Bản Giới Hạn Hộp Thiếc Sang Trọng,125.000,-23%,704,100629,21688396008,268452626
1349,Thùng 48 hộp Thức uống lúa mạch gấp đôi Canxi hương vị sô-cô-la Ovaltine (180ml x 48),381.000,-5%,"3,4k",100629,23965595462,392034845
1350,"Thùng Sữa Bột Pha Sẵn Nutifood GrowPLUS+ ít đường Suy Dinh Dưỡng - Trên 1 Tuổi - Tăng Cân, Tăng Chiều Cao (48 Hộp x 110m",445.000,-10%,"8,5k",100632,22216152809,915815268
1351,Ngũ Cốc Granola Befresco X3 Siêu Nhiều Sữa Chua Sấy - Tăng 11 Loại Hạt Ăn Kiêng Giảm Cân Ăn Sáng 500g Việt Thái Organic,179.000,-28%,"3,9k",100629,22129575627,786698656
1352,MUA 1 TẶNG 1 - Mua Cà phê bột Truyền thống Highlands coffee 1kg tặng gói 200gr,335.000,-25%,"3,1k",100629,23633991490,103722485
1353,Lốc 6 Lon Bia Budweiser Chính Hãng (330ml/ lon),135.000,-10%,"6,1k",100629,14927972088,145529863
1354,1.0 Gr Saffron Bahraman GEM Super Negin |Nhụy hoa nghệ tây chính hãng Iran,199.000,-43%,"31,7k",100629,2067237582,136495695
1355,Viên Súp Sấy Thăng Hoa Canh Chua Chay I-Soup 50g (túi 05 viên),58.000,None,"27,2k",100629,11697585940,242086808
1356,"Nhụy Hoa Nghệ Tây thương hiệu SAFFRON BAHRAMAN lọ 0,5Gr",99.000,-60%,"24,7k",100629,9134174686,317428602
1357,Canh rau củ nấu nấm ăn liền I-Soup (túi 05 viên)- Viên Súp Sấy Thăng Hoa,58.000,None,"3,8k",100629,23342748428,242086808
1358,Thùng 24 hộp Sữa Bột Pha Sẵn Nutifood Sweden GrowPLUS+ Sữa Non Immunel hộp 110 ml,382.000,-5%,371,100632,23988069136,915815268
1359,"Trà Đen Nhãn Vàng Cozy 100 Túi Lọc Rời Dùng Trong Pha Chế, Hương Vị Đậm Đà Hỗ Trợ Giải Nhiệt Và Thanh Lọc",82.000,-31%,"2,5k",100629,14598692405,268452626
1360,Cà phê hòa tan Cappuccino Hazelnut - Trung Nguyên Legend - Hộp 12 sticks x 18gr,61.000,-6%,"5,9k",100629,3306023547,195688286
1361,Gia vị ướp thịt nướng Natural DH Foods nêm sẵn thành phần tự nhiên gói 10gr - DHGVT88,8.678,-33%,"13,5k",100629,15122655212,630225147
1362,Sữa bột cho người lớn tuổi Vinamilk Sure Prevent 900g (Hộp thiếc) - bổ sung dinh dưỡng và tăng cường sức khỏe,567.814,-10%,"16,3k",100629,23636902670,975865932
1363,"[Set Quà 6 Hũ] Yến Sào Chưng Sẵn CiCi Thượng Đỉnh Yến hũ 70ml 30% Tổ Yến Sào Khánh Hoà nguyên chất sang trọng, cao cấp",311.000,None,"2,2k",100629,19162998728,464391665
1364,"Bún Gạo Lứt, Ngũ Sắc, Chùm Ngây 100% Hữu Cơ Ăn Kiêng Eat Clean Thực Dưỡng Siêu Ngon Việt Thái Organic",39.000,-44%,"6,5k",100629,13296753132,786698656
1365,Bột tỏi nguyên chất Natural DH Foods chế biến thực phẩm 60gr - DHGVT58,18.863,-35%,"11,7k",100629,14821677774,630225147
1366,"Nụ hoa tam thất LADOGA  đóng 100 gam, 200 gam dùng để pha trà giúp ngủ ngon, thanh nhiệt, ổn định huyết áp, tim mạch",95.500,-42%,"7,6k",100629,14013469656,562941213
1367,Saffron nhụy hoa nghệ tây Kingdom Herb Iran chính hãng loại thượng hạng hộp 1 gr,275.000,-47%,"10,1k",100629,10152940011,485892885
1368,Viên Canh I.Soup tặng kèm,125.000,None,"3,9k",100629,20361481060,242086808
1369,Cà phê Cappuccino Dừa - Archcafé (hộp 12 gói x 20g),65.000,None,"14,3k",100629,7102007530,145969704
1370,Bột Cần Tây Hữu Cơ Sấy Lạnh Dalahouse Hộp 20 gói 3g,135.000,None,"4,5k",100629,7568863394,100079646
1371,"Sốt trứng muối Dh Foods gia vị chấm hải sản, thịt nướng, bánh mì, snack, khoai tây chiên, mì Ý, beefsteak lọ 100gr",34.168,-40%,"1,9k",100629,21392570953,630225147
1372,COMBO SIÊU DÍNH 500gr cơm cháy chà bông + 500gr cơm cháy mắm hành - tặng kèm chai sốt gỏi thái - Bếp Chè Thái,259.000,-44%,"3,5k",100629,15799235906,343514920
1373,Nui Ăn Dặm Vị Rau Củ Organic Anpaso - Mì Nui Hữu Cơ Cho Bé Từ 6 Tháng Tuổi - Đồ Ăn Dặm Kiểu Nhật Cho Trẻ Hộp 150g,63.000,-43%,"1,6k",100629,21382216002,318301516
1374,Giấm Táo Hữu Cơ Bragg chai 473ml và 946ml chứa con giấm mẹ hàng nhập khẩu Mỹ,269.000,-33%,431,100629,21895200500,1053575846
1375,Sữa bột Dành cho người tiểu đường Vinamilk Sure Diecerna 900g,539.480,-10%,9k,100629,18677819284,975865932
1376,Thùng 12 lon trà lên men Star Kombucha mix vị (250ml/lon),399.000,-5%,"20,6k",100629,7553084923,218106617
1377,Bột trà xanh Matcha Uji Yanoen 30g - Hachi Hachi Japan Shop,69.000,None,"13,6k",100629,245102220,14063555
1378,"Trà thảo mộc Quê Việt - Mát gan, ngủ ngon, giảm căng thẳng mệt mỏi, nguyên liệu hữu cơ - hộp 600g (20X30g)",189.000,-21%,"10,1k",100629,17377972622,75634049
1379,Bột Trà Xanh Matcha Haru Nhật Bản 20G-50G-100G,88.991,-10%,"1,4k",100629,1301643427,27555756
1380,Các loại hạt dinh dưỡng ONFOD cho bé ăn dặm yến mạch hạt chia đậu gà đậu hà lan hạt kê đậu lăng đỏ,69.000,-31%,368,100629,25261773185,358413074
1381,Thùng mix vị 18 hộp sữa đêm tăng cân Fruto Nyanya 200ml/hộp,472.781,-24%,"8,7k",100632,12239080367,382851091
1382,Canh rau ngót thịt bằm ăn liền I-Soup (túi 06 viên)- Viên Súp Sấy Thăng Hoa,68.000,None,"6,3k",100629,23842386230,242086808
1383,Sữa bột Anlene Gold 5X hương vani lon 800g/lon,475.000,-7%,"13,7k",100629,13434056166,135890280
1384,Bột hành nguyên chất Natural DH Foods chế biến thực phẩm 40gr - DHGVT57,18.613,-29%,"9,3k",100629,10078560134,630225147
1385,Tỏi đen LADOGA lên men tự nhiên 60 ngày theo công nghệ Nhật Bản đóng 250g và 500g - TỐT CHO SỨC KHỎE,99.000,-56%,"12,8k",100629,11259470663,562941213
1386,Bột Trà Xanh Matcha Aki Nhật Bản 20G-50G-100G,58.994,-10%,"1,2k",100629,1493382026,27555756
1387,Giấm Táo Hữu Cơ Bragg Organic Apple Cider Vinegar BRAGG 473ml Có Giấm Cái,289.000,-4%,"1,8k",100629,19188966277,994299838
1388,Giấm Táo Hữu Cơ Có Giấm Cái Organic Apple Cider Vinegar With The Mother 473ml & 946ml BRAGG,189.000,-41%,165,100629,22559496831,1093389840
1389,Canh rong biển thịt gà ăn liền I-Soup 42g (túi 06 viên)- Viên Súp Sấy Thăng Hoa,68.000,None,"13,1k",100629,17353756119,242086808
1390,"Cà phê bột rang xay 100% robusta hương vị đậm đà thơm ngon 500gr, 250gr Cộng Cà Phê",111.550,-3%,"2,7k",100629,6969532145,354028981
1391,Bột rau diếp cá hữu cơ nguyên chất Dalahouse 60gr công nghệ sấy lạnh đạt tiêu chuẩn Châu Âu,120.000,-21%,"6,6k",100629,13203012604,469068060
1392,"Sốt phô mai Dh Foods gia vị chấm hải sản, thịt nướng, bánh mì, snack, khoai tây chiên, mì Ý, beefsteak,... lọ 100gr",34.168,-40%,"1,7k",100629,22978737685,630225147
1393,"Dầu Dừa ép lạnh Vietcoco Tinh Khiết Organic Chai pet 250ml,500ml,1000ml",59.900,-30%,"6,1k",100629,23967349164,960856742
1394,"Ô mai (xí muội) sấu bao tử Hồng Lam gói (200gr, 300gr, 500gr), túi zip (100gr). Có vị chua, cay, giòn hộp",30.000,None,"10,9k",100629,4639387175,277119738
1395,Thùng 48 hộp Thức uống lúa mạch hương vị sô-cô-la Ovaltine DHA+ (180ml x 48),350.000,-15%,"2,2k",100629,11603866974,392034845
1396,Combo 2 Sữa bột dành cho người bị tiểu đường Glucerna Abbott 850g/800g/lon,1.740.000,-15%,"11,5k",100629,22165738440,639784578
1397,Giấm Táo Hữu Cơ BRAGG ORGANIC APPLE CIDER VINEGAR,289.000,-28%,218,100629,24308680720,817376714
1398,"Sốt ướp gà nướng mật ong Dh Foods gia vị hoàn chỉnh nêm sẵn thành phần tự nhiên ướp các món gà, thịt, sườn gói 65gr",12.727,-39%,"2,8k",100629,23954313600,630225147
1399,"Hộp 50 Gói Đường bắp ăn kiêng không calo Tropicana Slim Diabetics Dành Cho Người Tiểu Đường, Ăn Kiêng Healthy, Eatclean",78.000,-15%,"9,5k",100629,7712639875,213441485
1400,[Tặng Bộ bình ly Lumiarc 750ml & 200ml NESCAFE] Combo 3 Bịch Cà phê đen hòa tan NESCAFÉ CAFÉ VIỆT (Túi 35 gói x 16g),540.000,None,"3,9k",100629,9552298546,108166524
1401,Lục Trà Lài Lộc Phát - 1KG - Dùng Để Pha Chế Đồ Uống,160.000,None,"5,1k",100629,6447408039,290700377
1402,"Trà gạo lứt đậu đen GUfoods - Thanh nhiệt, Mát gan, Cải thiện giấc ngủ (10g/200g/500g)",59.900,-50%,"12,9k",100629,11613603312,31267939
1403,Thùng 30 Sữa nước dành cho người bị tiểu đường Glucerna Abbott 220ml/chai,1.390.000,-14%,"29,9k",100629,15346411082,639784578
1404,Ngũ Cốc Granola Giảm Cân Ăn Kiêng Mix Sữa Chua Sấy Khô Siêu Ngon Befresco (300G),99.000,-34%,10k,100629,16486450241,786698656
1405,"Trà hoa cúc gạo lứt Quê Việt thanh nhiệt, ngủ ngon, điều hoà huyết áp 600gr",179.000,-25%,"12,8k",100629,14850457590,75634049
1406,Viên Súp Sấy Thăng Hoa Canh Mây Ngũ Sắc Chay I-Soup 35g (túi 05 viên),58.000,None,"1,2k",100629,20793332995,242086808
1407,"Bột trà xanh Nhật Bản nguyên chất đắp mặt, làm bánh Funmatsucha Yanoen 100g - Hachi Hachi Japan Shop",108.000,None,"7,8k",100629,2096090129,14063555
1408,Bột sả nguyên chất Natural DH Foods chế biến thực phẩm 30gr - DHGVT56,16.096,-28%,"6,2k",100629,12462060341,630225147
1409,Sữa bột dành cho người bị tiểu đường Glucerna Abbott 850g/800g,870.000,-15%,"71,7k",100629,15246410486,639784578
1410,Túi Cà phê Cappuccino Dừa Cafe hoà tan Archcafé (túi 50 gói x 20g),235.000,None,"6,9k",100629,6934766751,145969704
1411,Canh cải chua nấu thịt ăn liền I-Soup (túi 06 viên)- Viên Súp Sấy Thăng Hoa,68.000,None,"4,9k",100629,21679762189,242086808
1412,Gia vị nấu phở bò Hà Nội Natural DH Foods nêm sẵn thành phần tự nhiên gói 24gr - DHGVT75,15.203,-31%,"17,1k",100629,12862237119,630225147
1413,"Dầu màu điều Dh Foods gia vị chế biến thực phẩm, tạo màu tự nhiên cho món ăn lọ 100ml",27.667,-40%,"5,7k",100629,21544538405,630225147
1414,"[Combo 5Kg Siêu Rẻ] Gạo Lứt Đen Việt Thái Organic 100% Hữu Cơ, Ăn Kiêng Eat Clean Thực Dưỡng Siêu Tiết Kiệm Ngon Loại 1",174.000,-30%,"2,5k",100629,22876692980,786698656
1415,Bột Matcha Trà Xanh Dalat Farm - Hộp 110Gr,161.500,-5%,"4,4k",100629,14403606635,267667279
